series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,model
borough_255__age_5__activity_2,255,5,45-54,2,active,0.1636151975069684,6,30.07670484811359,0.3333333333333333,True,30_or_above,13,5,0.1636151975069684,0,10,255,45-54__active,0.1636151975069684,0.1636151975069684,False,predicted_previous_year,Naive baseline
borough_255__age_6__activity_0,255,6,55-64,0,inactive,0.0,6,6.007431628599299,1.0,True,5_to_below_10,13,5,0.0,0,10,255,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_6__activity_1,255,6,55-64,1,fairly_active,0.0,6,3.1432309938260947,1.0,True,below_5,13,5,0.0,0,10,255,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_6__activity_2,255,6,55-64,2,active,0.1239070116442937,6,21.046092658761726,0.3333333333333333,True,10_to_below_30,13,5,0.1239070116442937,0,10,255,55-64__active,0.1239070116442937,0.1239070116442937,False,predicted_previous_year,Naive baseline
borough_255__age_7__activity_0,255,7,65-74,0,inactive,0.0,6,5.199711760139552,1.0,True,5_to_below_10,13,5,0.0,0,10,255,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_7__activity_1,255,7,65-74,1,fairly_active,0.1731548789700757,5,2.729453313256402,1.0,True,below_5,13,5,0.1731548789700757,0,10,255,65-74__fairly_active,0.1731548789700757,0.1731548789700757,False,predicted_previous_year,Naive baseline
borough_255__age_7__activity_2,255,7,65-74,2,active,0.1846539605278998,6,18.971414390143693,0.5,True,10_to_below_30,13,5,0.1846539605278998,0,10,255,65-74__active,0.1846539605278998,0.1846539605278998,False,predicted_previous_year,Naive baseline
borough_255__age_8__activity_0,255,8,75-84,0,inactive,0.0,5,3.9582675521285657,1.0,True,below_5,13,5,0.0,0,10,255,75-84__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_8__activity_1,255,8,75-84,1,fairly_active,0.0,5,1.0,1.0,True,below_5,13,5,0.0,0,10,255,75-84__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_8__activity_2,255,8,75-84,2,active,0.297501917659948,6,6.749855906079313,1.0,True,5_to_below_10,13,5,0.297501917659948,0,10,255,75-84__active,0.297501917659948,0.297501917659948,False,predicted_previous_year,Naive baseline
borough_255__age_9__activity_0,255,9,85+,0,inactive,0.0,5,1.9940750367972015,1.0,True,below_5,13,5,0.0,0,10,255,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_255__age_9__activity_1,255,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,13,5,,1,10,255,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_255__age_9__activity_2,255,9,85+,2,active,,2,1.0,1.0,False,below_5,13,5,,1,10,255,85+__active,,,False,unavailable_previous_projection,Naive baseline
borough_272__age_2__activity_0,272,2,16-24,0,inactive,0.0629836065831482,6,7.534373329388064,1.0,True,5_to_below_10,13,5,0.0629836065831482,0,10,272,16-24__inactive,0.0629836065831482,0.0629836065831482,False,predicted_previous_year,Naive baseline
borough_272__age_2__activity_1,272,2,16-24,1,fairly_active,,5,3.604536356643578,1.0,False,below_5,13,5,,1,10,272,16-24__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_272__age_2__activity_2,272,2,16-24,2,active,0.0895418281799182,6,18.34843091834631,0.3333333333333333,True,10_to_below_30,13,5,0.0895418281799182,0,10,272,16-24__active,0.0895418281799182,0.0895418281799182,False,predicted_previous_year,Naive baseline
borough_272__age_3__activity_0,272,3,25-34,0,inactive,0.0,6,14.821939616268072,0.8333333333333334,True,10_to_below_30,13,5,0.0,0,10,272,25-34__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_3__activity_1,272,3,25-34,1,fairly_active,0.0,6,9.169495725655928,1.0,True,5_to_below_10,13,5,0.0,0,10,272,25-34__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_3__activity_2,272,3,25-34,2,active,0.1515660528293771,6,70.61593746100165,0.0,True,30_or_above,13,5,0.1515660528293771,0,10,272,25-34__active,0.1515660528293771,0.1515660528293771,False,predicted_previous_year,Naive baseline
borough_272__age_4__activity_0,272,4,35-44,0,inactive,0.1738413844146075,6,12.839972488262887,0.8333333333333334,True,10_to_below_30,13,5,0.1738413844146075,0,10,272,35-44__inactive,0.1738413844146075,0.1738413844146075,False,predicted_previous_year,Naive baseline
borough_272__age_4__activity_1,272,4,35-44,1,fairly_active,0.0,6,6.903572540081441,1.0,True,5_to_below_10,13,5,0.0,0,10,272,35-44__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_4__activity_2,272,4,35-44,2,active,0.1805731092518625,6,37.94173019690114,0.0,True,30_or_above,13,5,0.1805731092518625,0,10,272,35-44__active,0.1805731092518625,0.1805731092518625,False,predicted_previous_year,Naive baseline
borough_272__age_5__activity_0,272,5,45-54,0,inactive,0.0,6,6.665491902032308,1.0,True,5_to_below_10,13,5,0.0,0,10,272,45-54__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_5__activity_1,272,5,45-54,1,fairly_active,0.0,4,2.6155657141625523,1.0,True,below_5,13,5,0.0,0,10,272,45-54__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_5__activity_2,272,5,45-54,2,active,0.2639938852628436,6,17.660781720737678,0.6666666666666666,True,10_to_below_30,13,5,0.2639938852628436,0,10,272,45-54__active,0.2639938852628436,0.2639938852628436,False,predicted_previous_year,Naive baseline
borough_272__age_6__activity_0,272,6,55-64,0,inactive,0.0,6,3.563771067642562,1.0,True,below_5,13,5,0.0,0,10,272,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_6__activity_1,272,6,55-64,1,fairly_active,0.0,6,1.750554947157799,1.0,True,below_5,13,5,0.0,0,10,272,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_6__activity_2,272,6,55-64,2,active,0.1564186917060702,6,9.213786393975262,1.0,True,5_to_below_10,13,5,0.1564186917060702,0,10,272,55-64__active,0.1564186917060702,0.1564186917060702,False,predicted_previous_year,Naive baseline
borough_272__age_7__activity_0,272,7,65-74,0,inactive,0.0,6,2.561551961589008,1.0,True,below_5,13,5,0.0,0,10,272,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_7__activity_1,272,7,65-74,1,fairly_active,0.0,4,1.7204154808614642,1.0,True,below_5,13,5,0.0,0,10,272,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_7__activity_2,272,7,65-74,2,active,0.1420629214126648,6,4.545760781904946,1.0,True,below_5,13,5,0.1420629214126648,0,10,272,65-74__active,0.1420629214126648,0.1420629214126648,False,predicted_previous_year,Naive baseline
borough_272__age_8__activity_0,272,8,75-84,0,inactive,0.0,4,1.3143418587810682,1.0,True,below_5,13,5,0.0,0,10,272,75-84__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_8__activity_1,272,8,75-84,1,fairly_active,0.0,2,1.0,1.0,True,below_5,13,5,0.0,0,10,272,75-84__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_8__activity_2,272,8,75-84,2,active,0.0,4,1.7136769221598156,1.0,True,below_5,13,5,0.0,0,10,272,75-84__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_9__activity_0,272,9,85+,0,inactive,0.0,3,1.8247168163255436,1.0,True,below_5,13,5,0.0,0,10,272,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_272__age_9__activity_1,272,9,85+,1,fairly_active,,0,,,False,unknown,13,5,,1,10,272,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_272__age_9__activity_2,272,9,85+,2,active,0.0,1,2.0,1.0,True,below_5,13,5,0.0,0,10,272,85+__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_2__activity_0,279,2,16-24,0,inactive,0.1574226722318306,5,6.907691771507533,1.0,True,5_to_below_10,13,5,0.1574226722318306,0,10,279,16-24__inactive,0.1574226722318306,0.1574226722318306,False,predicted_previous_year,Naive baseline
borough_279__age_2__activity_1,279,2,16-24,1,fairly_active,0.0,6,1.5429914021167888,1.0,True,below_5,13,5,0.0,0,10,279,16-24__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_2__activity_2,279,2,16-24,2,active,0.1193683050610083,6,11.684591154663014,1.0,True,10_to_below_30,13,5,0.1193683050610083,0,10,279,16-24__active,0.1193683050610083,0.1193683050610083,False,predicted_previous_year,Naive baseline
borough_279__age_3__activity_0,279,3,25-34,0,inactive,0.1962618859700898,6,9.259589918673878,1.0,True,5_to_below_10,13,5,0.1962618859700898,0,10,279,25-34__inactive,0.1962618859700898,0.1962618859700898,False,predicted_previous_year,Naive baseline
borough_279__age_3__activity_1,279,3,25-34,1,fairly_active,0.0,5,5.2666102583263035,1.0,True,5_to_below_10,13,5,0.0,0,10,279,25-34__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_3__activity_2,279,3,25-34,2,active,0.0431714820328687,6,33.95747520352628,0.3333333333333333,True,30_or_above,13,5,0.0431714820328687,0,10,279,25-34__active,0.0431714820328687,0.0431714820328687,False,predicted_previous_year,Naive baseline
borough_279__age_4__activity_0,279,4,35-44,0,inactive,0.0,6,10.582207167301547,1.0,True,10_to_below_30,13,5,0.0,0,10,279,35-44__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_4__activity_1,279,4,35-44,1,fairly_active,0.0,6,6.137463360282086,1.0,True,5_to_below_10,13,5,0.0,0,10,279,35-44__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_4__activity_2,279,4,35-44,2,active,0.0994889697743634,6,37.03720745487177,0.16666666666666666,True,30_or_above,13,5,0.0994889697743634,0,10,279,35-44__active,0.0994889697743634,0.0994889697743634,False,predicted_previous_year,Naive baseline
borough_279__age_5__activity_0,279,5,45-54,0,inactive,0.2043265290805751,6,9.657691551360056,1.0,True,5_to_below_10,13,5,0.2043265290805751,0,10,279,45-54__inactive,0.2043265290805751,0.2043265290805751,False,predicted_previous_year,Naive baseline
borough_279__age_5__activity_1,279,5,45-54,1,fairly_active,0.429732562618993,6,3.2204492327114806,1.0,True,below_5,13,5,0.429732562618993,0,10,279,45-54__fairly_active,0.429732562618993,0.429732562618993,False,predicted_previous_year,Naive baseline
borough_279__age_5__activity_2,279,5,45-54,2,active,0.2152841179927522,6,24.060267660338255,0.16666666666666666,True,10_to_below_30,13,5,0.2152841179927522,0,10,279,45-54__active,0.2152841179927522,0.2152841179927522,False,predicted_previous_year,Naive baseline
borough_279__age_6__activity_0,279,6,55-64,0,inactive,0.0,6,5.694571739558764,1.0,True,5_to_below_10,13,5,0.0,0,10,279,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_6__activity_1,279,6,55-64,1,fairly_active,0.0,6,1.7896502636305267,1.0,True,below_5,13,5,0.0,0,10,279,55-64__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_6__activity_2,279,6,55-64,2,active,0.1156026475539206,6,18.342237026609162,0.3333333333333333,True,10_to_below_30,13,5,0.1156026475539206,0,10,279,55-64__active,0.1156026475539206,0.1156026475539206,False,predicted_previous_year,Naive baseline
borough_279__age_7__activity_0,279,7,65-74,0,inactive,0.043046684468479,6,3.8700852537300907,1.0,True,below_5,13,5,0.043046684468479,0,10,279,65-74__inactive,0.043046684468479,0.043046684468479,False,predicted_previous_year,Naive baseline
borough_279__age_7__activity_1,279,7,65-74,1,fairly_active,0.0,6,1.4910137383379674,1.0,True,below_5,13,5,0.0,0,10,279,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_7__activity_2,279,7,65-74,2,active,0.1472183780703288,6,6.7975718299986045,0.8333333333333334,True,5_to_below_10,13,5,0.1472183780703288,0,10,279,65-74__active,0.1472183780703288,0.1472183780703288,False,predicted_previous_year,Naive baseline
borough_279__age_8__activity_0,279,8,75-84,0,inactive,0.2957041202166693,6,1.7750478529640186,1.0,True,below_5,13,5,0.2957041202166693,0,10,279,75-84__inactive,0.2957041202166693,0.2957041202166693,False,predicted_previous_year,Naive baseline
borough_279__age_8__activity_1,279,8,75-84,1,fairly_active,1.0,4,1.0,1.0,True,below_5,13,5,1.0,0,10,279,75-84__fairly_active,1.0,1.0,False,predicted_previous_year,Naive baseline
borough_279__age_8__activity_2,279,8,75-84,2,active,0.1449977091289065,5,4.838505707534559,1.0,True,below_5,13,5,0.1449977091289065,0,10,279,75-84__active,0.1449977091289065,0.1449977091289065,False,predicted_previous_year,Naive baseline
borough_279__age_9__activity_0,279,9,85+,0,inactive,0.0,2,1.7152112707911076,1.0,True,below_5,13,5,0.0,0,10,279,85+__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_279__age_9__activity_1,279,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,13,5,,1,10,279,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_279__age_9__activity_2,279,9,85+,2,active,0.0,2,1.0,1.0,True,below_5,13,5,0.0,0,10,279,85+__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_2__activity_0,280,2,16-24,0,inactive,0.0,5,2.466919682496914,1.0,True,below_5,13,5,0.0,0,10,280,16-24__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_2__activity_1,280,2,16-24,1,fairly_active,0.0,5,1.6369328901885778,1.0,True,below_5,13,5,0.0,0,10,280,16-24__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_2__activity_2,280,2,16-24,2,active,0.2442761958527524,6,13.497601801066216,0.8333333333333334,True,10_to_below_30,13,5,0.2442761958527524,0,10,280,16-24__active,0.2442761958527524,0.2442761958527524,False,predicted_previous_year,Naive baseline
borough_280__age_3__activity_0,280,3,25-34,0,inactive,0.0,6,5.732672078649091,1.0,True,5_to_below_10,13,5,0.0,0,10,280,25-34__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_3__activity_1,280,3,25-34,1,fairly_active,0.2864711913571112,6,5.220284854324892,1.0,True,5_to_below_10,13,5,0.2864711913571112,0,10,280,25-34__fairly_active,0.2864711913571112,0.2864711913571112,False,predicted_previous_year,Naive baseline
borough_280__age_3__activity_2,280,3,25-34,2,active,0.1744438936258075,6,58.022685015009515,0.0,True,30_or_above,13,5,0.1744438936258075,0,10,280,25-34__active,0.1744438936258075,0.1744438936258075,False,predicted_previous_year,Naive baseline
borough_280__age_4__activity_0,280,4,35-44,0,inactive,0.0702362452310388,6,5.647888743019987,1.0,True,5_to_below_10,13,5,0.0702362452310388,0,10,280,35-44__inactive,0.0702362452310388,0.0702362452310388,False,predicted_previous_year,Naive baseline
borough_280__age_4__activity_1,280,4,35-44,1,fairly_active,0.5175277947674876,6,4.238799339245667,1.0,True,below_5,13,5,0.5175277947674876,0,10,280,35-44__fairly_active,0.5175277947674876,0.5175277947674876,False,predicted_previous_year,Naive baseline
borough_280__age_4__activity_2,280,4,35-44,2,active,0.0947095215545694,6,35.79484239629511,0.0,True,30_or_above,13,5,0.0947095215545694,0,10,280,35-44__active,0.0947095215545694,0.0947095215545694,False,predicted_previous_year,Naive baseline
borough_280__age_5__activity_0,280,5,45-54,0,inactive,0.1938948847173693,6,4.412785727839246,1.0,True,below_5,13,5,0.1938948847173693,0,10,280,45-54__inactive,0.1938948847173693,0.1938948847173693,False,predicted_previous_year,Naive baseline
borough_280__age_5__activity_1,280,5,45-54,1,fairly_active,0.0,6,3.899991510291665,1.0,True,below_5,13,5,0.0,0,10,280,45-54__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_5__activity_2,280,5,45-54,2,active,0.1751741407787596,6,28.059117254475073,0.3333333333333333,True,10_to_below_30,13,5,0.1751741407787596,0,10,280,45-54__active,0.1751741407787596,0.1751741407787596,False,predicted_previous_year,Naive baseline
borough_280__age_6__activity_0,280,6,55-64,0,inactive,0.0,6,4.601505240597979,1.0,True,below_5,13,5,0.0,0,10,280,55-64__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_6__activity_1,280,6,55-64,1,fairly_active,0.474192529011736,5,2.6444829012929945,1.0,True,below_5,13,5,0.474192529011736,0,10,280,55-64__fairly_active,0.474192529011736,0.474192529011736,False,predicted_previous_year,Naive baseline
borough_280__age_6__activity_2,280,6,55-64,2,active,0.1102599833419493,6,22.609403208576882,0.3333333333333333,True,10_to_below_30,13,5,0.1102599833419493,0,10,280,55-64__active,0.1102599833419493,0.1102599833419493,False,predicted_previous_year,Naive baseline
borough_280__age_7__activity_0,280,7,65-74,0,inactive,0.0,6,4.566426649622952,1.0,True,below_5,13,5,0.0,0,10,280,65-74__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_7__activity_1,280,7,65-74,1,fairly_active,0.0,4,2.11636240745233,1.0,True,below_5,13,5,0.0,0,10,280,65-74__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_7__activity_2,280,7,65-74,2,active,0.1510899178020672,6,12.516372844767684,1.0,True,10_to_below_30,13,5,0.1510899178020672,0,10,280,65-74__active,0.1510899178020672,0.1510899178020672,False,predicted_previous_year,Naive baseline
borough_280__age_8__activity_0,280,8,75-84,0,inactive,0.0,5,1.688214320886121,1.0,True,below_5,13,5,0.0,0,10,280,75-84__inactive,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_8__activity_1,280,8,75-84,1,fairly_active,0.0,3,1.0,1.0,True,below_5,13,5,0.0,0,10,280,75-84__fairly_active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_8__activity_2,280,8,75-84,2,active,0.0,5,3.5730950351349096,1.0,True,below_5,13,5,0.0,0,10,280,75-84__active,0.0,0.0,False,predicted_previous_year,Naive baseline
borough_280__age_9__activity_0,280,9,85+,0,inactive,,2,1.4979041403455355,1.0,False,below_5,13,5,,1,10,280,85+__inactive,,,False,unavailable_previous_projection,Naive baseline
borough_280__age_9__activity_1,280,9,85+,1,fairly_active,,0,,,False,unknown,13,5,,1,10,280,85+__fairly_active,,,False,unavailable_previous_projection,Naive baseline
borough_280__age_9__activity_2,280,9,85+,2,active,,1,1.0,1.0,False,below_5,13,5,,1,10,280,85+__active,,,False,unavailable_previous_projection,Naive baseline
